Week Ending,LineOfBusiness,Type,Prod,Sub Prod,Balance,Accounts,HIER1_CORP_ID,Group,Region
10-Jul-22,Prime Commercial Lending,Enterprise Growth Unit,Advantage Interest Account,,33591144,106,GEOGRAPHY,Coastal Prime Group,Bayfront Region
10-Jul-22,Prime Commercial Lending,Enterprise Growth Unit,Advantage Interest Account,,62071185,37,GEOGRAPHY,Atlantic Growth Collective,Piedmont Central Region
10-Jul-22,Prime Commercial Lending,Enterprise Growth Unit,Advantage Interest Account,,92549803,1400,GEOGRAPHY,Atlantic Growth Collective,Commonwealth Central Region
10-Jul-22,Prime Commercial Lending,Enterprise Growth Unit,Advantage Interest Account,,516978835,828,GEOGRAPHY,Atlantic Growth Collective,Harborview Territory
10-Jul-22,Prime Commercial Lending,Enterprise Growth Unit,Advantage Interest Account,,26971758,302,GEOGRAPHY,Atlantic Growth Collective,Seaside Gateway Region
10-Jul-22,Prime Commercial Lending,Enterprise Growth Unit,Advantage Interest Account,,12968253,38,GEOGRAPHY,Atlantic Growth Collective,Palmetto Metro Region
10-Jul-22,Prime Commercial Lending,Enterprise Growth Unit,Advantage Interest Account,,118408213,528,GEOGRAPHY,Atlantic Growth Collective,Blue Ridge Territory
10-Jul-22,Prime Commercial Lending,Enterprise Growth Unit,Smart Savings Plan,,9250355,84,GEOGRAPHY,Horizon Core Group,Metro Capital Region
10-Jul-22,Prime Commercial Lending,Enterprise Growth Unit,Smart Savings Plan,,1074881,56,GEOGRAPHY,Horizon Core Group,Highland Valley Region
10-Jul-22,Prime Commercial Lending,Enterprise Growth Unit,Smart Savings Plan,,1214390,44,GEOGRAPHY,Horizon Core Group,Southern Crest Region
10-Jul-22,Prime Commercial Lending,Enterprise Growth Unit,Smart Savings Plan,,899754,28,GEOGRAPHY,Horizon Core Group,Riverbend Territory
10-Jul-22,Prime Commercial Lending,Enterprise Growth Unit,Smart Savings Plan,,496811,24,GEOGRAPHY,Horizon Core Group,Harmony Plains Region
10-Jul-22,Prime Commercial Lending,Enterprise Growth Unit,Smart Savings Plan,,4738299,47,GEOGRAPHY,Coastal Prime Group,Lakeside Central Region
10-Jul-22,Prime Commercial Lending,Enterprise Growth Unit,Smart Savings Plan,,3536142,43,GEOGRAPHY,Coastal Prime Group,Northshore Territory
10-Jul-22,Prime Commercial Lending,Enterprise Growth Unit,Smart Savings Plan,,4870337,25,GEOGRAPHY,Coastal Prime Group,Coastal Horizon Region
10-Jul-22,Prime Commercial Lending,Enterprise Growth Unit,Smart Savings Plan,,1417455,8,GEOGRAPHY,Coastal Prime Group,Gulfstream Territory
10-Jul-22,Prime Commercial Lending,Enterprise Growth Unit,Smart Savings Plan,,2629782,41,GEOGRAPHY,Coastal Prime Group,Bayfront Region
10-Jul-22,Prime Commercial Lending,Enterprise Growth Unit,Smart Savings Plan,,5774846,293,GEOGRAPHY,Atlantic Growth Collective,Piedmont Central Region
10-Jul-22,Prime Commercial Lending,Enterprise Growth Unit,Smart Savings Plan,,303597,14,GEOGRAPHY,Atlantic Growth Collective,Commonwealth Central Region
10-Jul-22,Prime Commercial Lending,Enterprise Growth Unit,Smart Savings Plan,,4479956,48,GEOGRAPHY,Atlantic Growth Collective,Harborview Territory
10-Jul-22,Prime Commercial Lending,Enterprise Growth Unit,Smart Savings Plan,,1000690,29,GEOGRAPHY,Atlantic Growth Collective,Seaside Gateway Region
10-Jul-22,Prime Commercial Lending,Enterprise Growth Unit,Smart Savings Plan,,5127153,43,GEOGRAPHY,Atlantic Growth Collective,Palmetto Metro Region
10-Jul-22,Prime Commercial Lending,Enterprise Growth Unit,Smart Savings Plan,,381558,49,GEOGRAPHY,Atlantic Growth Collective,Blue Ridge Territory
10-Jul-22,Prime Commercial Lending,Consumer Financial Services,Secure Growth Certificate,,4078427,34,GEOGRAPHY,Horizon Core Group,Metro Capital Region
10-Jul-22,Prime Commercial Lending,Consumer Financial Services,Secure Growth Certificate,,6027594,92,GEOGRAPHY,Horizon Core Group,Highland Valley Region
10-Jul-22,Prime Commercial Lending,Consumer Financial Services,Secure Growth Certificate,,4980162,70,GEOGRAPHY,Horizon Core Group,Southern Crest Region
10-Jul-22,Prime Commercial Lending,Consumer Financial Services,Secure Growth Certificate,,1293543,21,GEOGRAPHY,Horizon Core Group,Riverbend Territory
10-Jul-22,Prime Commercial Lending,Consumer Financial Services,Secure Growth Certificate,,1384205,20,GEOGRAPHY,Horizon Core Group,Harmony Plains Region
10-Jul-22,Prime Commercial Lending,Consumer Financial Services,Secure Growth Certificate,,12727705,35,GEOGRAPHY,Coastal Prime Group,Lakeside Central Region
10-Jul-22,Prime Commercial Lending,Consumer Financial Services,Secure Growth Certificate,,7282621,49,GEOGRAPHY,Coastal Prime Group,Northshore Territory
10-Jul-22,Prime Commercial Lending,Consumer Financial Services,Secure Growth Certificate,,2678790,20,GEOGRAPHY,Coastal Prime Group,Coastal Horizon Region
10-Jul-22,Prime Commercial Lending,Consumer Financial Services,Secure Growth Certificate,,1097024,8,GEOGRAPHY,Coastal Prime Group,Gulfstream Territory
10-Jul-22,Prime Commercial Lending,Consumer Financial Services,Secure Growth Certificate,,130052,5,GEOGRAPHY,Coastal Prime Group,Bayfront Region
10-Jul-22,Prime Commercial Lending,Consumer Financial Services,Secure Growth Certificate,,3252576,24,GEOGRAPHY,Atlantic Growth Collective,Piedmont Central Region
10-Jul-22,Prime Commercial Lending,Consumer Financial Services,Secure Growth Certificate,,1745647,20,GEOGRAPHY,Atlantic Growth Collective,Commonwealth Central Region
10-Jul-22,Prime Commercial Lending,Consumer Financial Services,Secure Growth Certificate,,7999978,47,GEOGRAPHY,Atlantic Growth Collective,Harborview Territory
10-Jul-22,Prime Commercial Lending,Consumer Financial Services,Secure Growth Certificate,,1847087,27,GEOGRAPHY,Atlantic Growth Collective,Seaside Gateway Region
10-Jul-22,Prime Commercial Lending,Consumer Financial Services,Secure Growth Certificate,,4200970,42,GEOGRAPHY,Atlantic Growth Collective,Palmetto Metro Region
10-Jul-22,Prime Commercial Lending,Consumer Financial Services,Secure Growth Certificate,,2744071,30,GEOGRAPHY,Atlantic Growth Collective,Blue Ridge Territory
10-Jul-22,Prime Commercial Lending,Consumer Financial Services,Everyday Access Account,,663718,67,GEOGRAPHY,Horizon Core Group,Metro Capital Region
10-Jul-22,Prime Commercial Lending,Consumer Financial Services,Everyday Access Account,,1064581,140,GEOGRAPHY,Horizon Core Group,Highland Valley Region
10-Jul-22,Prime Commercial Lending,Consumer Financial Services,Everyday Access Account,,3967652,259,GEOGRAPHY,Horizon Core Group,Southern Crest Region
10-Jul-22,Prime Commercial Lending,Consumer Financial Services,Everyday Access Account,,1558731,95,GEOGRAPHY,Horizon Core Group,Riverbend Territory
10-Jul-22,Prime Commercial Lending,Consumer Financial Services,Everyday Access Account,,2334765,123,GEOGRAPHY,Horizon Core Group,Harmony Plains Region
10-Jul-22,Prime Commercial Lending,Consumer Financial Services,Everyday Access Account,,3403027,128,GEOGRAPHY,Coastal Prime Group,Lakeside Central Region
10-Jul-22,Prime Commercial Lending,Consumer Financial Services,Everyday Access Account,,628250,113,GEOGRAPHY,Coastal Prime Group,Northshore Territory
10-Jul-22,Prime Commercial Lending,Consumer Financial Services,Everyday Access Account,,1538187,90,GEOGRAPHY,Coastal Prime Group,Coastal Horizon Region
10-Jul-22,Prime Commercial Lending,Consumer Financial Services,Everyday Access Account,,2109759,14,GEOGRAPHY,Coastal Prime Group,Gulfstream Territory
10-Jul-22,Prime Commercial Lending,Consumer Financial Services,Everyday Access Account,,251247,15,GEOGRAPHY,Coastal Prime Group,Bayfront Region
10-Jul-22,Prime Commercial Lending,Consumer Financial Services,Everyday Access Account,,287840,64,GEOGRAPHY,Atlantic Growth Collective,Piedmont Central Region
10-Jul-22,Prime Commercial Lending,Consumer Financial Services,Everyday Access Account,,5393337,181,GEOGRAPHY,Atlantic Growth Collective,Commonwealth Central Region
10-Jul-22,Prime Commercial Lending,Consumer Financial Services,Everyday Access Account,,13051790,217,GEOGRAPHY,Atlantic Growth Collective,Harborview Territory
10-Jul-22,Prime Commercial Lending,Consumer Financial Services,Everyday Access Account,,3027228,155,GEOGRAPHY,Atlantic Growth Collective,Seaside Gateway Region
10-Jul-22,Prime Commercial Lending,Consumer Financial Services,Everyday Access Account,,643464,134,GEOGRAPHY,Atlantic Growth Collective,Palmetto Metro Region
10-Jul-22,Prime Commercial Lending,Consumer Financial Services,Everyday Access Account,,6579041,235,GEOGRAPHY,Atlantic Growth Collective,Blue Ridge Territory
10-Jul-22,Prime Commercial Lending,Consumer Financial Services,FutureNest Retirement Plan,,261733,27,GEOGRAPHY,Horizon Core Group,Metro Capital Region
10-Jul-22,Prime Commercial Lending,Consumer Financial Services,FutureNest Retirement Plan,,221765,29,GEOGRAPHY,Horizon Core Group,Highland Valley Region
10-Jul-22,Prime Commercial Lending,Consumer Financial Services,FutureNest Retirement Plan,,23162,9,GEOGRAPHY,Horizon Core Group,Southern Crest Region
10-Jul-22,Prime Commercial Lending,Consumer Financial Services,FutureNest Retirement Plan,,103916,7,GEOGRAPHY,Horizon Core Group,Riverbend Territory
10-Jul-22,Prime Commercial Lending,Consumer Financial Services,FutureNest Retirement Plan,,107204,6,GEOGRAPHY,Horizon Core Group,Harmony Plains Region
10-Jul-22,Prime Commercial Lending,Consumer Financial Services,FutureNest Retirement Plan,,84708,2,GEOGRAPHY,Coastal Prime Group,Lakeside Central Region
10-Jul-22,Prime Commercial Lending,Consumer Financial Services,FutureNest Retirement Plan,,75591,13,GEOGRAPHY,Coastal Prime Group,Northshore Territory
10-Jul-22,Prime Commercial Lending,Consumer Financial Services,FutureNest Retirement Plan,,11145,1,GEOGRAPHY,Coastal Prime Group,Coastal Horizon Region
10-Jul-22,Prime Commercial Lending,Consumer Financial Services,FutureNest Retirement Plan,,74924,4,GEOGRAPHY,Coastal Prime Group,Bayfront Region
10-Jul-22,Prime Commercial Lending,Consumer Financial Services,FutureNest Retirement Plan,,102380,1,GEOGRAPHY,Atlantic Growth Collective,Piedmont Central Region
10-Jul-22,Prime Commercial Lending,Consumer Financial Services,FutureNest Retirement Plan,,226499,4,GEOGRAPHY,Atlantic Growth Collective,Harborview Territory
10-Jul-22,Prime Commercial Lending,Consumer Financial Services,FutureNest Retirement Plan,,139072,20,GEOGRAPHY,Atlantic Growth Collective,Seaside Gateway Region
10-Jul-22,Prime Commercial Lending,Consumer Financial Services,FutureNest Retirement Plan,,320063,29,GEOGRAPHY,Atlantic Growth Collective,Palmetto Metro Region
10-Jul-22,Prime Commercial Lending,Consumer Financial Services,FutureNest Retirement Plan,,30527,5,GEOGRAPHY,Atlantic Growth Collective,Blue Ridge Territory
10-Jul-22,Prime Commercial Lending,Consumer Financial Services,Premium Yield Account,,3047536,30,GEOGRAPHY,Horizon Core Group,Metro Capital Region
10-Jul-22,Prime Commercial Lending,Consumer Financial Services,Premium Yield Account,,2534686,33,GEOGRAPHY,Horizon Core Group,Highland Valley Region
10-Jul-22,Prime Commercial Lending,Consumer Financial Services,Premium Yield Account,,16578373,116,GEOGRAPHY,Horizon Core Group,Southern Crest Region
10-Jul-22,Prime Commercial Lending,Consumer Financial Services,Premium Yield Account,,910161,14,GEOGRAPHY,Horizon Core Group,Riverbend Territory
10-Jul-22,Prime Commercial Lending,Consumer Financial Services,Premium Yield Account,,7234208,87,GEOGRAPHY,Horizon Core Group,Harmony Plains Region
10-Jul-22,Prime Commercial Lending,Consumer Financial Services,Premium Yield Account,,19918077,66,GEOGRAPHY,Coastal Prime Group,Lakeside Central Region
10-Jul-22,Prime Commercial Lending,Consumer Financial Services,Premium Yield Account,,3944951,54,GEOGRAPHY,Coastal Prime Group,Northshore Territory
10-Jul-22,Prime Commercial Lending,Consumer Financial Services,Premium Yield Account,,2531689,11,GEOGRAPHY,Coastal Prime Group,Coastal Horizon Region
10-Jul-22,Prime Commercial Lending,Consumer Financial Services,Premium Yield Account,,987253,6,GEOGRAPHY,Coastal Prime Group,Gulfstream Territory
10-Jul-22,Prime Commercial Lending,Consumer Financial Services,Premium Yield Account,,849607,13,GEOGRAPHY,Coastal Prime Group,Bayfront Region
10-Jul-22,Prime Commercial Lending,Consumer Financial Services,Premium Yield Account,,4449618,18,GEOGRAPHY,Atlantic Growth Collective,Piedmont Central Region
10-Jul-22,Prime Commercial Lending,Consumer Financial Services,Premium Yield Account,,14564892,94,GEOGRAPHY,Atlantic Growth Collective,Commonwealth Central Region
10-Jul-22,Prime Commercial Lending,Consumer Financial Services,Premium Yield Account,,6845878,70,GEOGRAPHY,Atlantic Growth Collective,Harborview Territory
10-Jul-22,Prime Commercial Lending,Consumer Financial Services,Premium Yield Account,,4494760,64,GEOGRAPHY,Atlantic Growth Collective,Seaside Gateway Region
10-Jul-22,Prime Commercial Lending,Consumer Financial Services,Premium Yield Account,,3745923,49,GEOGRAPHY,Atlantic Growth Collective,Palmetto Metro Region
10-Jul-22,Prime Commercial Lending,Consumer Financial Services,Premium Yield Account,,4265023,84,GEOGRAPHY,Atlantic Growth Collective,Blue Ridge Territory
10-Jul-22,Prime Commercial Lending,Consumer Financial Services,Advantage Interest Account,,2345528,65,GEOGRAPHY,Horizon Core Group,Metro Capital Region
10-Jul-22,Prime Commercial Lending,Consumer Financial Services,Advantage Interest Account,,4094455,115,GEOGRAPHY,Horizon Core Group,Highland Valley Region
10-Jul-22,Prime Commercial Lending,Consumer Financial Services,Advantage Interest Account,,14308253,244,GEOGRAPHY,Horizon Core Group,Southern Crest Region
10-Jul-22,Prime Commercial Lending,Consumer Financial Services,Advantage Interest Account,,842248,43,GEOGRAPHY,Horizon Core Group,Riverbend Territory
10-Jul-22,Prime Commercial Lending,Consumer Financial Services,Advantage Interest Account,,16326190,142,GEOGRAPHY,Horizon Core Group,Harmony Plains Region
10-Jul-22,Prime Commercial Lending,Consumer Financial Services,Advantage Interest Account,,8355337,139,GEOGRAPHY,Coastal Prime Group,Lakeside Central Region
10-Jul-22,Prime Commercial Lending,Consumer Financial Services,Advantage Interest Account,,5087245,140,GEOGRAPHY,Coastal Prime Group,Northshore Territory
10-Jul-22,Prime Commercial Lending,Consumer Financial Services,Advantage Interest Account,,1822114,26,GEOGRAPHY,Coastal Prime Group,Coastal Horizon Region
10-Jul-22,Prime Commercial Lending,Consumer Financial Services,Advantage Interest Account,,1903439,10,GEOGRAPHY,Coastal Prime Group,Gulfstream Territory
10-Jul-22,Prime Commercial Lending,Consumer Financial Services,Advantage Interest Account,,305367,18,GEOGRAPHY,Coastal Prime Group,Bayfront Region
10-Jul-22,Prime Commercial Lending,Consumer Financial Services,Advantage Interest Account,,1077162,67,GEOGRAPHY,Atlantic Growth Collective,Piedmont Central Region
10-Jul-22,Prime Commercial Lending,Consumer Financial Services,Advantage Interest Account,,11033290,196,GEOGRAPHY,Atlantic Growth Collective,Commonwealth Central Region
10-Jul-22,Prime Commercial Lending,Consumer Financial Services,Advantage Interest Account,,26515876,194,GEOGRAPHY,Atlantic Growth Collective,Harborview Territory
10-Jul-22,Prime Commercial Lending,Consumer Financial Services,Advantage Interest Account,,9749626,171,GEOGRAPHY,Atlantic Growth Collective,Seaside Gateway Region
10-Jul-22,Prime Commercial Lending,Consumer Financial Services,Advantage Interest Account,,2566797,120,GEOGRAPHY,Atlantic Growth Collective,Palmetto Metro Region
10-Jul-22,Prime Commercial Lending,Consumer Financial Services,Advantage Interest Account,,10442389,199,GEOGRAPHY,Atlantic Growth Collective,Blue Ridge Territory
10-Jul-22,Prime Commercial Lending,Consumer Financial Services,Smart Savings Plan,,49385,16,GEOGRAPHY,Horizon Core Group,Metro Capital Region
10-Jul-22,Prime Commercial Lending,Consumer Financial Services,Smart Savings Plan,,130877,48,GEOGRAPHY,Horizon Core Group,Highland Valley Region
10-Jul-22,Prime Commercial Lending,Consumer Financial Services,Smart Savings Plan,,232055,56,GEOGRAPHY,Horizon Core Group,Southern Crest Region
10-Jul-22,Prime Commercial Lending,Consumer Financial Services,Smart Savings Plan,,87756,21,GEOGRAPHY,Horizon Core Group,Riverbend Territory
10-Jul-22,Prime Commercial Lending,Consumer Financial Services,Smart Savings Plan,,115763,49,GEOGRAPHY,Horizon Core Group,Harmony Plains Region
10-Jul-22,Prime Commercial Lending,Consumer Financial Services,Smart Savings Plan,,270999,37,GEOGRAPHY,Coastal Prime Group,Lakeside Central Region
10-Jul-22,Prime Commercial Lending,Consumer Financial Services,Smart Savings Plan,,178535,48,GEOGRAPHY,Coastal Prime Group,Northshore Territory
10-Jul-22,Prime Commercial Lending,Consumer Financial Services,Smart Savings Plan,,38965,6,GEOGRAPHY,Coastal Prime Group,Coastal Horizon Region
10-Jul-22,Prime Commercial Lending,Consumer Financial Services,Smart Savings Plan,,216440,7,GEOGRAPHY,Coastal Prime Group,Gulfstream Territory
10-Jul-22,Prime Commercial Lending,Consumer Financial Services,Smart Savings Plan,,19202,11,GEOGRAPHY,Coastal Prime Group,Bayfront Region
10-Jul-22,Prime Commercial Lending,Consumer Financial Services,Smart Savings Plan,,125775,26,GEOGRAPHY,Atlantic Growth Collective,Piedmont Central Region
10-Jul-22,Prime Commercial Lending,Consumer Financial Services,Smart Savings Plan,,101555,36,GEOGRAPHY,Atlantic Growth Collective,Commonwealth Central Region
10-Jul-22,Prime Commercial Lending,Consumer Financial Services,Smart Savings Plan,,382307,42,GEOGRAPHY,Atlantic Growth Collective,Harborview Territory
10-Jul-22,Prime Commercial Lending,Consumer Financial Services,Smart Savings Plan,,30307,23,GEOGRAPHY,Atlantic Growth Collective,Seaside Gateway Region
10-Jul-22,Prime Commercial Lending,Consumer Financial Services,Smart Savings Plan,,262687,49,GEOGRAPHY,Atlantic Growth Collective,Palmetto Metro Region
